cluster,id,names,feature,value
7,7EsjkelQuoUlJXEw7SeVV4,Black or White,duration_ms,254933.0
4,4I3nztDQ3cPajQtzg59tWx,Don't Get Me Wrong,duration_ms,226067.0
2,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),duration_ms,298933.0
6,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),duration_ms,202533.0
0,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,duration_ms,245640.0
6,2Ms33RTRCT6gArrpcrPxmo,Feel,duration_ms,263867.0
4,15tHagkk8z306XkyOHqiip,"I'll Be There for You - Theme From ""Friends""",duration_ms,188360.0
5,303ccTay2FiDTZ9fZ2AdBt,Music Sounds Better With You,duration_ms,403293.0
7,3Voz5vnFfMu8nrVP6hIYte,This Is How a Heart Breaks,duration_ms,230960.0
0,3K7Q9PHUWPTaknlbFPThn2,Celebration,duration_ms,298867.0
6,6JY1IdkZGeIcPegKxjSKeb,Since U Been Gone,duration_ms,188960.0
7,4Qn1QhHhUT01LfpBnC7xnf,Wild Wild West,duration_ms,244827.0
6,7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,duration_ms,236440.0
7,1qEHgdFqUxFebMPk8s2HLY,I Don't Feel Like Dancin' - Radio Edit,duration_ms,248640.0
1,1jI1aLmm5HTwiMtvsbwDJw,Who Do You Think You Are,duration_ms,240707.0
6,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,duration_ms,206360.0
0,4CYyheknaH5R2xfEndtixD,Bust A Move,duration_ms,265667.0
2,3SdTKo2uVsxFblQjpScoHy,Stand By Me,duration_ms,180056.0
6,6urCAbunOQI4bLhmGpX7iS,Don't Speak,duration_ms,263560.0
1,4wswaG5vmNINMZcVBsAyBP,Got My Mind Set On You - Remastered 2004,duration_ms,234653.0
0,1bp2IO61zbQrbWNmKKxg3f,The Joker,duration_ms,264504.0
0,3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,duration_ms,266000.0
0,5izGeTxueiFX1UPFGohY9w,Addicted To Love,duration_ms,363640.0
1,3XorCFmcupSm5QS6hA9g4N,I Want You,duration_ms,232067.0
6,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),duration_ms,259933.0
0,07ABETRdek3ACMpRPvQuaT,Always on My Mind,duration_ms,234907.0
4,12dU3vAh6AFoJkisorfoUl,Don't Look Back in Anger - Remastered,duration_ms,289560.0
7,5LeDMHIZ5YDZ2b1VOcYVcG,Hot In The City,duration_ms,219133.0
2,3TCauNPqFiniaYHBvEVoHG,Beautiful,duration_ms,238560.0
0,1k28sDTLOz942qa3wEtMQE,O.P.P,duration_ms,271067.0
7,37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth,duration_ms,246520.0
7,37a8EdVw7VpAlRG4oASxIm,Out of Touch - Radio Edit,duration_ms,171747.0
3,1UPJoPSCpOzYcRBq5nc586,Underneath the Radar,duration_ms,367453.0
6,6O20JhBJPePEkBdrB5sqRx,Diamonds,duration_ms,225147.0
4,2Ywft2Thbf7mPyoD2ntadi,Suspicious Minds,duration_ms,237467.0
7,70HxNVlYQ0Hi6XqBtPLw80,Lady - Hear Me Tonight,duration_ms,307154.0
0,3lIpkjFnRxJ6Uvm8DgtgfV,Sign Your Name,duration_ms,276533.0
5,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,duration_ms,242373.0
0,05oFyvdztPdpwSwpoclD4c,"If You Leave - From ""Pretty In Pink""",duration_ms,268547.0
7,3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,duration_ms,254467.0
0,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,duration_ms,339320.0
5,0jWgAnTrNZmOGmqgvHhZEm,What's Up?,duration_ms,295533.0
0,3xzRBn3ywzobJrc1efC7Sb,I Melt with You,duration_ms,251573.0
0,6Lphpr9Z6H282Sguw0dUWa,Le Freak,duration_ms,215693.0
6,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,duration_ms,215907.0
0,2J9yZBKajggHsCmoSiaVCw,Together In Electric Dreams,duration_ms,233493.0
0,5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now?,duration_ms,201293.0
2,5pbajJXEPdcoXQPXoAVR1t,You're Beautiful,duration_ms,209493.0
7,6XxFTFauoIwxcEjeped3Iz,Suicide Blonde,duration_ms,232627.0
5,5gOd6zDC8vhlYjqbQdJVWP,Baker Street,duration_ms,365627.0
0,3QHONiXGMGU3z68mQInncF,"I'll Be Missing You (feat. Faith Evans, 112)",duration_ms,301520.0
4,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,duration_ms,203347.0
5,1dm00I58PW9kfpQ7su2opJ,Wild Horses - Rerecorded,duration_ms,356023.0
0,5jSz894ljfWE0IcHBSM39i,Raspberry Beret,duration_ms,215173.0
3,0Wl42CUb1phIU9O2aR1wXI,Disarm,duration_ms,198467.0
7,1nXTM2CVdaoCySSD5kgt3J,Sweat (A La La La La Long),duration_ms,229000.0
0,2nmaEzFZrSm2aMLtfJDzyG,Werewolves of London,duration_ms,208173.0
7,4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,duration_ms,231120.0
5,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,duration_ms,310333.0
6,7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,duration_ms,160307.0
6,6ucR4KfvsBFWCMVFDvyKKl,Apologize,duration_ms,184400.0
1,5ZY7Gug850kv4heJcWZGHM,Just Like Paradise,duration_ms,243280.0
2,0HZhYMZOcUzZKSFwPOti6m,jar of hearts,duration_ms,246587.0
7,6zKMARmU2Ue50cucKnIUR6,Forget You,duration_ms,222733.0
6,6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",duration_ms,258787.0
5,4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,duration_ms,336000.0
4,3Dy4REq8O09IlgiwuHQ3sk,Waterloo,duration_ms,168960.0
2,0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,duration_ms,526387.0
7,10Nmj3JCNoMeBQ87uw5j8k,Dani California,duration_ms,282160.0
0,69RRNcyev0eWJsPwssCFFK,Thorn In My Side,duration_ms,253160.0
7,1c9dnQbOzw01ID7X2IsYOE,Slave To Love,duration_ms,266333.0
0,3pbtBomO4Zt5gGiqsYeiBH,Upside Down,duration_ms,245600.0
7,0rhB4opo50ApJy6I3Bxlsc,Stronger (What Doesn't Kill You),duration_ms,220391.0
5,5PRRthP9SLfbXB359MfIWv,I Will Wait,duration_ms,276720.0
7,2olVm1lHicpveMAo4AUDRB,The Power Of Love,duration_ms,234333.0
0,77vCn7iUHH8KAOqdOe1XjY,I'm Outta Love,duration_ms,242960.0
0,6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over,duration_ms,242640.0
0,4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,duration_ms,162373.0
6,6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal),duration_ms,268120.0
5,3850dYVgOFIXJh5U4BFEWH,Hung Up,duration_ms,337733.0
0,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,duration_ms,220627.0
1,64iZLIYuqRR8rNedN0Yvnh,Don't Go Now,duration_ms,191933.0
1,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,duration_ms,197707.0
0,0dfQwyoZoS9LgQiU6AJO7f,100% Pure Love,duration_ms,278627.0
7,4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,duration_ms,179013.0
0,6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,duration_ms,239827.0
0,6vcdzohhBSbNdsZBh5IRpQ,Back for Good - Radio Mix,duration_ms,242267.0
7,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,duration_ms,233478.0
7,4cZ7dRrEPJoyM0m8IF3iTr,Forever Now - 2011 Remastered,duration_ms,268079.0
4,3v4yDypfo94dachEvmjQdj,Miss Independent,duration_ms,214773.0
0,3CAWvns1fmJrNMPk4prasj,Rev It Up,duration_ms,251467.0
7,0PXw9NKvolWTo7U9JkNzmc,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",duration_ms,227800.0
7,1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,duration_ms,202640.0
3,6COoRaCNma7V9sBf81y9EK,I Send A Message,duration_ms,202427.0
4,0zv9bOC2NSMd3Fw2HgM5Xn,Whataya Want from Me,duration_ms,227320.0
6,76FZM38RC8XaAjJ77CVTNe,Into You,duration_ms,244453.0
6,5yDL13y5giogKs2fSNf7sj,Glad You Came,duration_ms,197936.0
7,7DSAEUvxU8FajXtRloy8M0,Flowers,duration_ms,200600.0
6,2hns6Dv29Yrg68AVTJiAyA,Who Knew - Edit,duration_ms,208493.0
7,3rUGC1vUpkDG9CZFHMur1t,greedy,duration_ms,131872.0
7,6Knv6wdA0luoMUuuoYi2i1,My House,duration_ms,192191.0
7,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,duration_ms,220227.0
1,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),duration_ms,198082.0
6,1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version),duration_ms,220433.0
4,4Dvkj6JhhA12EX05fT7y2e,As It Was,duration_ms,167303.0
7,4E6cwWJWZw2zWf7VFbH7wf,Love Song,duration_ms,258827.0
7,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,duration_ms,188453.0
2,06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),duration_ms,217707.0
1,30XU4suKzCeoCK9YFzdufg,Born This Way,duration_ms,260253.0
6,3OHfY25tqY28d16oZczHc8,Kill Bill,duration_ms,153947.0
7,7gaA3wERFkFkgivjwbSvkG,"yes, and?",duration_ms,214994.0
7,7EQGXaVSyEDsCWKmUcfpLk,Die Young,duration_ms,211920.0
6,2Z8WuEywRWYTKe1NybPQEW,Ride,duration_ms,214507.0
6,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),duration_ms,192841.0
0,7BKLCZ1jbUBVqRi2FVlTVw,Closer,duration_ms,244960.0
7,7HdXRMw14roDx2a0COWk3M,This Is Why,duration_ms,206701.0
4,44ONERBHALxftQNWq6dmyd,Side To Side,duration_ms,226160.0
1,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),duration_ms,175238.0
7,5x9ElMtD3xy0verHZWOGqr,Houdini,duration_ms,185918.0
7,5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,duration_ms,163026.0
4,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,duration_ms,210840.0
6,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,duration_ms,247427.0
7,1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,duration_ms,198067.0
4,17phhZDn6oGtzMe56NuWvj,Lose Control,duration_ms,210689.0
4,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,duration_ms,204013.0
7,6I9VzXrHxO9rA9A5euc8Ak,Toxic,duration_ms,198800.0
6,4lhqb6JvbHId48OUJGwymk,Hey Brother,duration_ms,255093.0
6,5mHdCZtVyb4DcJw8799hZp,Escapism.,duration_ms,272373.0
7,1yjY7rpaAQvKwpdUliHx0d,Still into You,duration_ms,216013.0
7,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,duration_ms,272533.0
6,1vYh9x8UmFTLbXiizk9Qc5,I Believe,duration_ms,217533.0
7,4gXHG9domIKO6FIViDISA4,Cupid - Twin Ver.,duration_ms,174116.0
7,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,duration_ms,272080.0
7,0w5Bdu51Ka25Pf3hojsKHh,Hard Times,duration_ms,182693.0
6,3LVs4BtJfvCjhwzksTjQvJ,ARCTiC GLOW,duration_ms,186761.0
5,3OgZdIAHaDMOtYq8Z5iCQ5,Believe,duration_ms,220867.0
2,26b3oVLrRUaaybJulow9kz,People,duration_ms,184791.0
0,69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),duration_ms,369627.0
5,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,duration_ms,295533.0
1,3KoTtGEDiBwUWzdRQVh9lh,Last Friday Night (T.G.I.F.),duration_ms,230733.0
5,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,duration_ms,340707.0
1,74xCG0lf2XiPtqAua1iGfx,Wrong Type,duration_ms,160500.0
7,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,duration_ms,199693.0
4,6Uy6K3KdmUdAfelUp0SeXn,Brave,duration_ms,220573.0
0,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,duration_ms,193400.0
6,4fixebDZAVToLbUCuEloa2,Womanizer,duration_ms,224400.0
5,2RSHsoi04658QL5xgQVov3,Bad Liar,duration_ms,260773.0
7,6pSuoXaZ8X6bxHmSsYpkNB,BIG GIRL BANGER,duration_ms,185143.0
6,3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,duration_ms,242974.0
0,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,duration_ms,238805.0
6,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,duration_ms,188960.0
7,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),duration_ms,219493.0
7,6r1ygpKNXg7deq18rzyM7F,Teenage Dream,duration_ms,227741.0
4,1Q6zV75Yo6ckqE9qAikP0T,Splashy,duration_ms,138039.0
7,0U10zFw4GlBacOy9VDGfGL,We Found Love,duration_ms,215227.0
7,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",duration_ms,236002.0
7,3bC1ahPIYt1btJzSSEyyrF,Whistle,duration_ms,224653.0
6,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,duration_ms,187973.0
6,0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z),duration_ms,235933.0
4,4uRxSAu5i1o0v65aBGMQz6,Neon Hong Kong,duration_ms,182118.0
7,0C4ejWmOTMv8vuYj85mf8m,S&M,duration_ms,243533.0
5,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),duration_ms,334667.0
2,5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version),duration_ms,250100.0
6,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),duration_ms,228639.0
0,1rnlaw43OcQ0qrQvBw6fl1,Lady Shady,duration_ms,185226.0
7,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,duration_ms,202735.0
6,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,duration_ms,213520.0
7,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,duration_ms,199440.0
4,3l9CW99AHtExIRV4hW2N5m,Misery Business,duration_ms,211520.0
2,5viGkmJWkWqtuuj0100lAY,Bait,duration_ms,119256.0
6,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,duration_ms,220734.0
6,6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,duration_ms,170542.0
2,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),duration_ms,229526.0
7,2i2gDpKKWjvnRTOZRhaPh2,Moonlight,duration_ms,187558.0
6,1QDeeQQ2Kl46CXL3Ic1bw2,Colours,duration_ms,170000.0
0,5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,duration_ms,192441.0
7,2iuZJX9X9P0GKaE93xcPjk,Sugar,duration_ms,235493.0
2,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,duration_ms,239317.0
7,2fQxE0jVrjNMT9oJAXtSJR,Domino,duration_ms,231840.0
5,6XaAlIFSLQ1dAv8YTC5455,MR. YELLOW TAPE,duration_ms,454154.0
7,70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,duration_ms,199480.0
2,5odlY52u43F5BjByhxg7wg,golden hour,duration_ms,209260.0
6,4llK75pXNWZz6KAho2Gp16,She Will Be Loved,duration_ms,259453.0
1,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,duration_ms,263373.0
6,4UlcyqEAKetKwxTq4EXvwp,Honestly,duration_ms,120686.0
6,4Ub8UsjWuewQrPhuepfVpd,Pompeii,duration_ms,214148.0
7,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,duration_ms,199987.0
4,49FYlytm3dAAraYgpoJZux,Umbrella,duration_ms,275987.0
2,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,duration_ms,209493.0
1,6KhCaFJ1qqXG20uVg70YAQ,PAUL WALKER,duration_ms,114366.0
6,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,duration_ms,224920.0
4,2fTsFCKRFQ5M0igJgabnLA,Price Tag,duration_ms,223053.0
6,4lLtanYk6tkMvooU0tWzG8,Grenade,duration_ms,222091.0
6,7xYnUQigPoIDAMPVK79NEq,Run It!,duration_ms,229867.0
1,10resTtKxVLJNT0KnY4NFP,Mo Money (feat. Jadakiss),duration_ms,186514.0
6,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,duration_ms,201240.0
6,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),duration_ms,202533.0
7,0ct6r3EGTcMLPtrXHDvVjc,The Nights,duration_ms,176658.0
6,0F3v8p8ZnEGtZDxNcJ5Klq,Unstoppable - R3HAB Remix,duration_ms,162353.0
6,2UijQcg9x42vsbXYh0PzPO,Oh My Love,duration_ms,164516.0
7,0pqnGHJpmpxLKifKRmU6WP,Believer,duration_ms,204347.0
6,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,duration_ms,212862.0
5,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,duration_ms,242373.0
6,0rMuFOja3DhVSuXQeae25C,Sleep,duration_ms,178236.0
6,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),duration_ms,245040.0
7,7Ie9W94M7OjPoZVV216Xus,Not Afraid,duration_ms,248133.0
6,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,duration_ms,247427.0
7,7F96KtKIOWDuK7ElvMLlne,Above the Clouds,duration_ms,157302.0
5,1FpVJ7HpZInE2GvhVE2TwT,Legends Never Die,duration_ms,235000.0
6,0LMwmV37RCmBO2so0szAFs,Whatever,duration_ms,178273.0
6,4VrWlk8IQxevMvERoX08iC,Chandelier,duration_ms,216120.0
6,4M9kHcpZQZNzRnAhIQ1YLM,The World Is Mine,duration_ms,159783.0
6,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,duration_ms,203000.0
6,4lhqb6JvbHId48OUJGwymk,Hey Brother,duration_ms,255093.0
7,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,duration_ms,148486.0
6,5l8wENUFbfKUtzmazIGZBU,Roaring 20s,duration_ms,181976.0
7,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,duration_ms,230613.0
6,0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon,duration_ms,178625.0
1,5LOTtadWBsGDLMQMC0tl2z,Life,duration_ms,130000.0
6,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,duration_ms,257267.0
7,5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),duration_ms,201000.0
6,1Lty1laQpjkzisBZ1dG2R8,Same Heart,duration_ms,152813.0
6,47AUpATUatp72I5Ctmh8I4,Airplanes (feat. Hayley Williams of Paramore),duration_ms,180333.0
4,37sINbJZcFdHFAsVNsPq1i,Superheroes,duration_ms,245467.0
3,1xX9gGl2ywrDufCa0nmLPG,Automatic,duration_ms,150333.0
7,54ipXppHLA8U4yqpOFTUhr,Bones,duration_ms,165265.0
6,5hFD05PfvZUPbJ5JtwpEab,A Better Day,duration_ms,157881.0
4,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,duration_ms,276920.0
6,5qaEfEh1AtSdrdrByCP7qR,Demons,duration_ms,177507.0
4,4h4Em3iM0Vp45KD7b5wW3Z,90s Better,duration_ms,139970.0
6,2Ulk7ty4IBIrfrPs0LS4Zj,SNAP - Luca Schreiner Remix,duration_ms,148023.0
1,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),duration_ms,175238.0
6,3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble),duration_ms,214400.0
6,7vuqyEt5hBBxSuakZBZLiK,Ghost,duration_ms,184250.0
7,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),duration_ms,166028.0
1,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,duration_ms,205733.0
6,1YjHgxtoELN58jOZuzmXO4,All or Nothing,duration_ms,174915.0
6,1XGmzt0PVuFgQYYnV2It7A,Payphone,duration_ms,231173.0
6,62LN2Eh7OpiPQTpGbnQVm2,Take You There,duration_ms,148303.0
6,6GomT970rCOkKAyyrwJeZi,Move Your Body,duration_ms,157445.0
1,62yJjFtgkhUrXktIoSjgP2,Radioactive,duration_ms,186813.0
1,4Vk88sw6p8UXWtmUrlB2dR,Only Need My Baby,duration_ms,125000.0
6,2wn7ygca57SOpsVqQOJqpM,One More Time,duration_ms,148095.0
4,1NhPKVLsHhFUHIOZ32QnS2,Secrets,duration_ms,224693.0
6,2NKLeHNNgAd8YE5guUPdL0,King Of My Castle,duration_ms,153407.0
5,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,duration_ms,267867.0
7,70HDHd7wrA4SPy1pHHoXrJ,Bad Karma,duration_ms,150973.0
6,21te7Pz3VowOuFho1nfdR0,Letters,duration_ms,191000.0
7,67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,duration_ms,125179.0
1,69Yy9ONnjLBrz4YUSVW4fr,Hero,duration_ms,140705.0
1,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,duration_ms,173381.0
4,1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,duration_ms,322227.0
6,5ZAb84rDpFVMgFhYNYZhSx,Wherever You Are,duration_ms,160645.0
1,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,duration_ms,229360.0
1,41TkFhNYljV7omolLJ6Squ,Creep - BYOR Remix,duration_ms,156850.0
6,6h5y2LCqCQudsCarn61CNE,Believe (feat. Goodboys),duration_ms,188710.0
6,1CKcs7j0jxdGDCWrntDQil,Hello Shadow,duration_ms,180952.0
6,4aBYzs8RxZMuqyOanNlf8I,Like I Do,duration_ms,201560.0
6,1pNHscyiGTAAgoTzuqxjkU,Holy - Radio Mix,duration_ms,154058.0
4,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,duration_ms,230227.0
0,0RgUxB0pyyzPm5apCmBnHZ,Tu Es Foutu,duration_ms,123904.0
4,7MXVkk9YMctZqd1Srtv4MB,Starboy,duration_ms,230453.0
7,33SVcdgUMlqbhU89CMP8OO,DON'T YOU WORRY,duration_ms,194438.0
6,7GGgftep0Q8TZzL07qhPbc,Let You Go,duration_ms,159672.0
4,1zB4vmk8tFRmM9UULNzbLB,Thunder,duration_ms,187147.0
6,5OOxMbmz5txzE78oZbGQhY,"Work Hard, Play Hard",duration_ms,219027.0
2,5DoCNgkEKAlMVsn2FSpJKT,Hunger,duration_ms,172517.0
7,5r43qanLhUCdBj8HN3fa6B,Sunshine,duration_ms,163855.0
7,3rUGC1vUpkDG9CZFHMur1t,greedy,duration_ms,131872.0
6,73pfEG5RSqYL9t2WA59zDJ,Safe Place,duration_ms,118400.0
6,18asYwWugKjjsihZ0YvRxO,The Motto,duration_ms,164819.0
1,1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,duration_ms,208316.0
4,714rsj70MClcUP4CPhkChy,Never Thought That I Could Die,duration_ms,155586.0
6,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),duration_ms,210576.0
6,6cCEeEs9JA5OI81XaM9RRv,I Won't Let You Go,duration_ms,133548.0
0,1hmI7H4W0ChPH6vfa9i2CQ,Prada (feat. D-Block Europe) - Valexus Remix,duration_ms,135126.0
1,67XpNi9YvAJ6GfisuGMoNg,Paper Thin,duration_ms,154805.0
7,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),duration_ms,258432.0
6,2wSqyrYBIUT4GHEq82a7p7,Bubbly,duration_ms,123000.0
6,32y9LSjv2Q49T3NnkETXCm,OK,duration_ms,189307.0
6,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,duration_ms,247160.0
1,052SluA0wYuapSVe9VzK6m,When Love Takes Over,duration_ms,117953.0
6,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),duration_ms,232947.0
7,53BpTC3cYgRfUVxqbNVb8w,Rip,duration_ms,125538.0
4,7zyvQ8sb72g4RuwBpcuGUP,Home Alone (with Marnik),duration_ms,128031.0
0,754La7zu7rHgDn1zifkO0r,Forget About Tomorrow,duration_ms,130732.0
1,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),duration_ms,229507.0
1,2IueV1qO5Zo2V3oP6vqnly,Without Your Love,duration_ms,138480.0
6,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),duration_ms,234560.0
6,3O0WP95w6trTVFcNUC9oMw,Wanna Do It,duration_ms,139439.0
6,4oBX7V6xzWYAkf0fw9V8Ln,Last Breath,duration_ms,239800.0
6,2DBz27islCy7DhbycAQFJM,It's a Shame,duration_ms,168000.0
6,460tyHiP1cF7VQqNsVQjwe,Rockstar,duration_ms,209455.0
7,2gZ7eMtPgsaIJstAYPgYVT,Always Remember,duration_ms,176640.0
6,4nmDwwaz4eV09GAZPgoZPo,Mesmerized,duration_ms,130000.0
6,60a0Rd6pjrkxjPbaKzXjfq,In the End,duration_ms,216880.0
4,45zvStEMsXp8z45OQRhWFJ,American Idiot,duration_ms,174320.0
7,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,duration_ms,269000.0
6,0snQkGI5qnAmohLE7jTsTn,Toxicity,duration_ms,218933.0
6,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,duration_ms,235893.0
4,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,duration_ms,203347.0
5,4VqPOruhp5EdPBeR92t6lQ,Uprising,duration_ms,304840.0
4,3l9CW99AHtExIRV4hW2N5m,Misery Business,duration_ms,211520.0
4,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,duration_ms,223840.0
5,2MrWu3Gt6ucsOHC6eE8oLV,Like a Stone,duration_ms,293960.0
5,20I8RduZC2PWMWTDCZuuAN,Take Me Out,duration_ms,237027.0
6,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,duration_ms,232107.0
7,7j31rVgGX9Q2blT92VBEA0,Teenagers,duration_ms,161920.0
6,6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,duration_ms,231480.0
4,4IDfVjI1TlB1UwlC01T4Bm,Decode - Twilight Soundtrack Version,duration_ms,261960.0
4,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,duration_ms,210240.0
6,18lR4BzEs7e3qzc0KVkTpU,What I've Done,duration_ms,205227.0
4,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,duration_ms,262333.0
6,5B5eTk7DF8KVp1zpQoY1XY,The Reason,duration_ms,232800.0
4,0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In",duration_ms,182827.0
